ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,Status
2006,84,2,1,0,2,0,1,1,1.0
1998,120,1,2,0,0,0,0,0,1.0
2006,24,1,2,0,1,0,1,0,2.0
1998,84,10,2,0,0,0,0,0,1.0
2006,84,3,1,1,3,0,1,1,1.0
1998,120,20,1,0,0,0,0,0,1.0
1998,144,4,1,0,0,0,0,0,1.0
2006,50,1,2,0,1,0,1,0,2.0
2006,84,1,1,1,1,0,1,1,1.0
2006,41,6,1,0,6,0,1,1,2.0
2006,240,27,2,25,0,1,2,0,1.0
1998,60,8,1,0,0,0,0,0,1.0
2006,240,4,1,2,4,0,1,0,1.0
2006,83,1,1,0,1,0,2,1,1.0
2006,38,1,1,1,2,0,1,0,2.0
1998,201,20,1,0,0,1,0,0,1.0
2006,60,3,2,2,3,0,1,0,1.0
2006,84,7,1,0,7,0,1,1,1.0
1998,180,4,1,0,0,0,0,0,1.0
2006,300,2,2,0,2,0,1,0,1.0
2006,240,12,1,6,0,0,2,0,1.0
1998,60,1,2,0,0,0,0,0,1.0
2006,22,1,1,1,1,0,1,0,2.0
1998,240,20,1,20,20,0,0,0,1.0
2006,58,1,1,0,1,0,2,1,2.0
2006,120,1,1,1,2,0,1,0,1.0
2006,84,2,1,0,2,0,1,0,1.0
2006,84,5,1,0,5,0,1,1,2.0
1998,62,5,2,0,0,0,0,0,2.0
2006,84,10,1,0,10,0,1,1,1.0
2006,120,1,2,11,1,0,1,0,1.0
2006,4,3,1,0,3,0,2,0,2.0
1998,84,10,2,0,0,1,0,0,1.0
2006,60,4,2,4,4,0,1,1,1.0
2006,37,2,1,5,2,0,1,0,2.0
1998,84,6,1,0,0,0,0,0,1.0
2006,63,2,2,2,2,0,1,1,1.0
2006,39,1,2,0,1,0,1,1,2.0
2006,96,2,2,24,2,0,1,0,1.0
1984,300,42,1,0,0,0,0,0,1.0
1998,84,4,2,0,0,1,0,0,1.0
2006,60,1,2,0,1,0,1,0,1.0
2006,84,2,1,2,4,0,2,1,1.0
2006,61,5,1,0,5,0,1,1,2.0
1998,240,8,1,11,8,1,0,0,1.0
2006,84,15,2,20,15,0,1,0,1.0
2006,63,1,1,1,1,0,1,0,2.0
2006,51,5,1,0,5,0,1,1,2.0
2006,12,7,1,3,7,0,2,1,1.0
2006,84,6,1,0,6,0,2,1,1.0
1984,300,46,1,0,0,0,0,0,1.0
1998,240,4,2,4,0,0,0,0,1.0
2006,60,9,2,0,9,0,1,0,1.0
2006,75,3,2,0,3,0,1,1,2.0
1998,180,27,1,0,0,1,0,0,1.0
2006,84,2,1,0,2,0,1,1,1.0
1998,240,1,2,0,0,0,0,0,1.0
1998,186,4,1,0,0,0,0,0,1.0
1998,108,1,1,0,0,0,0,0,1.0
2006,70,2,2,0,2,0,1,1,2.0
1998,120,10,1,0,0,1,0,0,1.0
2006,90,1,2,1,1,0,2,0,1.0
1984,64,4,2,0,0,0,0,0,2.0
2006,60,2,2,2,2,0,1,0,1.0
2006,52,5,1,0,5,0,1,0,2.0
2006,72,4,1,3,4,0,1,0,2.0
2006,54,8,1,2,8,0,1,0,2.0
2006,60,11,1,0,11,0,1,0,1.0
1998,20,10,1,0,0,0,0,0,2.0
2006,84,4,1,0,4,0,2,0,1.0
1998,120,1,2,0,0,0,0,0,1.0
2006,84,5,2,0,5,0,1,1,1.0
2006,36,9,1,0,9,0,1,1,2.0
2006,60,3,1,2,5,0,2,0,1.0
1984,180,45,2,0,0,0,0,0,1.0
2006,64,2,1,0,2,0,1,0,2.0
2006,60,1,1,0,1,0,1,0,1.0
1998,53,4,1,0,0,0,0,0,2.0
2006,7,6,1,1,7,0,1,1,2.0
2006,65,3,1,0,3,0,2,0,2.0
2006,64,7,1,1,8,0,1,1,2.0
1998,36,15,1,0,0,0,0,0,1.0
2006,12,3,2,2,3,0,1,1,1.0
2006,84,2,1,0,2,0,2,0,1.0
2006,32,2,2,0,2,0,1,1,2.0
2006,3,10,1,5,10,0,1,0,1.0
2006,53,5,1,1,6,0,1,1,2.0
2006,84,3,2,12,3,0,2,1,1.0
1998,180,2,2,0,0,0,0,0,1.0
1998,72,12,1,0,0,0,0,0,1.0
1998,78,80,1,0,0,0,0,0,2.0
1998,84,7,1,0,0,0,0,0,1.0
2006,84,4,1,4,8,0,1,0,1.0
2006,11,1,2,0,1,0,1,1,2.0
2006,84,3,2,1,3,0,1,0,1.0
2006,228,3,1,4,3,0,1,0,1.0
2006,11,7,1,1,7,0,1,0,2.0
1998,240,7,1,7,5,0,0,0,1.0
2006,92,16,2,2,16,0,1,0,2.0
1998,68,25,1,0,0,0,0,0,1.0
2006,60,18,1,0,18,0,2,1,1.0
1998,90,30,1,0,0,0,0,0,1.0
2006,84,1,1,1,1,0,2,0,1.0
1998,180,2,2,0,0,0,0,0,1.0
2006,36,1,1,2,1,0,1,1,2.0
1998,60,3,1,0,0,0,0,0,1.0
2006,30,4,1,4,4,0,1,1,2.0
2006,24,20,1,0,20,0,2,1,1.0
2006,87,5,2,1,5,0,1,0,1.0
2006,72,5,1,0,5,0,2,0,1.0
2006,33,16,2,0,16,0,1,1,2.0
2006,60,1,1,1,1,0,2,0,1.0
2006,101,6,1,2,8,1,1,0,2.0
1998,84,9,1,0,0,0,0,0,1.0
2006,46,5,1,0,5,0,1,0,2.0
1998,300,1,2,0,0,0,0,0,1.0
2006,84,14,1,0,14,0,1,1,2.0
2006,240,8,1,2,0,0,1,0,1.0
2006,120,11,1,11,0,0,1,0,1.0
2006,84,3,2,7,3,0,1,0,1.0
2006,64,2,2,0,2,0,1,1,2.0
2006,73,1,1,1,1,0,1,1,2.0
1998,60,5,1,0,0,0,0,0,1.0
2006,84,1,2,0,1,0,1,1,1.0
1998,44,3,1,0,0,0,0,0,1.0
2006,84,2,2,0,2,0,2,1,1.0
2006,120,5,2,454,0,0,2,0,1.0
2006,89,0,2,30,30,0,2,0,2.0
1998,300,9,1,0,0,0,0,0,1.0
2006,101,3,2,1,0,0,1,0,2.0
2006,4,8,1,0,8,0,1,1,2.0
1984,240,54,1,0,0,0,0,0,1.0
2006,47,5,1,0,5,0,2,1,2.0
2006,38,1,1,1,1,0,1,1,2.0
1998,17,7,2,0,0,0,0,0,2.0
2006,22,2,1,0,2,0,1,1,2.0
2006,84,2,2,0,2,0,1,1,1.0
2006,60,12,1,0,12,0,1,1,2.0
2006,75,4,2,0,4,0,1,1,2.0
1998,240,5,1,1,5,0,0,0,1.0
2006,84,2,1,0,2,0,1,1,1.0
2006,58,14,1,0,14,0,1,1,2.0
2006,84,8,1,1,9,0,1,1,1.0
2006,46,4,1,1,4,0,1,1,2.0
2006,32,1,1,1,1,0,1,0,2.0
2006,53,2,1,0,2,0,2,1,2.0
2006,84,31,1,0,31,0,1,1,1.0
2006,71,2,2,0,2,0,1,1,2.0
2006,84,6,1,0,6,0,1,1,1.0
2006,84,7,1,3,7,0,1,1,1.0
1984,84,1,2,0,0,0,0,0,2.0
1998,120,6,1,0,0,0,0,0,1.0
2006,104,0,2,3,0,0,2,1,1.0
1998,97,90,1,0,0,0,0,1,1.0
1998,108,45,1,0,0,0,0,0,1.0
2006,120,0,2,3,0,0,2,0,1.0
1984,240,17,1,0,0,0,0,0,1.0
2006,39,4,1,0,4,0,1,1,2.0
1998,180,18,1,0,0,0,0,0,1.0
2006,0,3,2,10,3,0,1,1,2.0
2006,9,2,2,1,2,0,1,1,2.0
1998,300,24,1,0,0,0,0,0,1.0
2006,84,16,1,1,16,0,1,1,1.0
1984,300,55,1,0,0,0,0,0,1.0
1984,167,15,2,0,0,0,0,0,2.0
2006,28,4,1,1,4,0,1,1,2.0
2006,84,4,1,0,4,0,1,1,1.0
2006,47,1,1,0,1,0,1,0,1.0
2006,42,2,2,0,2,0,1,1,2.0
2006,71,1,2,3,3,0,1,1,2.0
2006,120,20,1,15,20,0,1,0,1.0
1998,84,1,2,0,0,0,0,0,1.0
2006,22,24,1,5,29,0,1,0,2.0
1998,240,11,1,2,9,0,0,0,1.0
1998,120,2,2,0,0,0,0,0,1.0
2006,66,2,2,1,2,0,1,1,2.0
1998,63,2,1,0,0,0,0,0,1.0
1998,240,7,1,7,0,0,0,0,1.0
1998,35,1,1,0,0,0,0,0,2.0
2006,84,5,2,0,5,0,1,0,1.0
1998,120,144,1,0,0,1,0,0,1.0
2006,84,4,1,1,4,0,1,1,1.0
1998,240,35,1,15,0,0,0,0,1.0
2006,39,4,1,0,4,0,1,1,2.0
1998,240,1,2,15,0,1,0,0,1.0
2006,50,2,1,2,2,0,1,0,2.0
2006,84,1,1,0,1,0,1,1,1.0
2006,84,10,1,0,10,0,2,0,1.0
2006,52,6,1,0,6,0,1,0,2.0
2006,84,8,1,6,8,0,1,1,1.0
2006,58,1,1,0,1,0,1,0,2.0
2006,84,25,1,0,25,0,1,0,1.0
2006,84,13,1,0,13,0,1,1,1.0
2006,84,4,1,5,9,0,1,1,1.0
2006,84,3,2,3,1,0,2,0,1.0
2006,40,1,2,0,1,0,1,1,2.0
2006,2,5,1,0,5,0,1,1,2.0
2006,84,1,1,0,1,0,1,1,1.0
2006,84,3,2,0,3,0,1,1,1.0
2006,49,1,1,0,1,0,1,0,2.0
2006,21,1,1,1,1,0,2,1,2.0
2006,57,7,1,2,7,0,1,0,2.0
2006,84,5,1,0,0,0,2,0,1.0
2006,84,2,1,3,2,0,1,1,1.0
1984,108,10,2,0,0,0,0,0,2.0
2006,84,2,2,0,2,0,1,1,1.0
2006,59,10,1,1,11,0,1,1,2.0
2006,84,1,1,0,1,0,1,1,1.0
2006,48,3,1,0,3,0,2,0,1.0
2006,89,2,2,2,2,0,1,0,2.0
2006,44,1,1,3,4,0,2,0,2.0
2006,84,1,2,0,1,0,1,1,1.0
2006,40,2,1,0,2,0,1,1,2.0
2006,39,4,1,2,4,0,1,1,2.0
1984,240,16,1,0,0,0,0,0,1.0
2006,84,15,2,0,15,0,1,1,1.0
2006,84,1,2,0,1,0,1,1,1.0
2006,70,2,2,2,2,0,1,0,1.0
2006,63,5,1,2,5,0,1,0,2.0
2006,40,2,1,0,2,0,1,1,2.0
2006,84,4,1,2,4,0,1,1,1.0
2006,29,1,1,0,5,0,1,1,2.0
2006,60,2,1,3,2,0,1,1,1.0
2006,120,75,1,0,0,1,1,0,1.0
2006,84,2,2,1,2,0,1,0,1.0
2006,38,1,1,0,1,0,1,1,2.0
2006,32,1,1,5,1,0,1,0,2.0
2006,84,110,1,8,110,0,1,1,1.0
1984,240,30,1,0,0,0,0,0,1.0
2006,84,4,2,0,4,0,1,0,1.0
2006,24,3,2,3,3,0,1,0,2.0
2006,84,1,2,0,1,0,1,1,1.0
2006,27,0,1,1,1,0,1,1,2.0
2006,84,2,2,0,2,0,1,1,1.0
2006,22,10,2,3,10,0,1,1,2.0
2006,25,2,2,5,2,0,2,0,2.0
2006,84,3,1,1,3,0,1,0,1.0
1998,120,10,2,0,0,0,0,0,1.0
2006,34,1,1,0,1,0,1,0,2.0
1998,108,20,2,0,0,0,0,0,1.0
2006,84,2,1,4,2,0,1,1,1.0
2006,30,4,1,1,4,0,1,0,2.0
1998,0,2,1,0,0,0,0,0,2.0
2006,57,4,1,0,4,0,1,1,2.0
1998,72,1,1,0,0,0,0,0,1.0
2006,84,23,1,0,23,0,1,1,1.0
1984,300,3,1,0,0,0,0,0,1.0
2006,96,1,2,4,5,1,1,0,2.0
1998,84,1,2,0,0,0,0,0,1.0
2006,84,7,1,1,8,0,1,1,1.0
1984,240,10,1,0,0,0,0,0,1.0
1998,84,8,2,0,0,0,0,0,1.0
1998,85,4,2,0,0,0,0,0,1.0
2006,84,8,1,6,8,0,1,0,1.0
1998,78,2,2,0,0,0,0,0,1.0
1998,153,2,2,0,0,0,0,0,1.0
2006,24,2,2,10,10,0,1,1,2.0
2006,84,1,2,7,1,0,2,0,1.0
2006,60,3,2,2,3,0,2,1,1.0
2006,116,0,2,4,0,0,1,1,1.0
1984,240,9,1,0,0,0,0,0,1.0
1998,84,7,1,0,0,0,0,0,1.0
2006,14,10,1,0,10,0,1,0,2.0
2006,13,2,1,4,2,0,1,0,2.0
1998,36,15,1,0,0,0,0,0,1.0
2006,87,4,2,450,0,0,1,0,1.0
2006,38,2,1,0,2,0,1,0,2.0
1998,300,4,1,0,0,0,0,0,1.0
2006,84,4,2,24,4,0,2,1,1.0
1998,120,5,2,0,0,1,0,0,1.0
2006,84,6,1,2,6,0,1,1,1.0
1998,60,12,1,0,0,0,0,0,1.0
2006,36,1,2,0,1,0,1,0,2.0
1998,25,5,1,0,0,0,0,0,2.0
2006,60,2,1,0,2,0,1,1,1.0
2006,84,4,1,0,4,0,1,1,1.0
2006,20,24,1,0,24,0,1,1,2.0
1998,240,70,1,29,41,0,0,0,1.0
2006,50,1,1,0,1,0,1,0,2.0
2006,84,2,2,0,2,0,2,1,1.0
2006,84,27,2,0,0,0,1,0,1.0
2006,88,11,2,0,11,0,1,1,1.0
2006,72,3,1,0,3,0,1,1,2.0
2006,19,3,2,1,3,0,1,1,2.0
1998,240,25,1,0,0,0,0,0,1.0
2006,70,1,1,0,1,0,1,1,2.0
2006,39,4,2,1,4,0,1,1,2.0
2006,84,3,1,1,4,0,1,1,1.0
2006,47,2,1,0,2,0,1,1,2.0
2006,60,3,1,0,3,0,1,1,1.0
1998,128,2,1,0,0,0,0,0,2.0
2006,46,12,1,0,12,0,2,0,2.0
1984,84,23,1,0,0,0,0,0,2.0
2006,90,1,2,0,1,0,2,0,1.0
2006,84,2,1,0,2,0,2,1,1.0
2006,84,9,1,0,9,0,1,1,1.0
1998,84,1,2,0,0,0,1,0,1.0
2006,17,6,1,2,6,0,2,1,2.0
1998,300,3,1,0,0,0,0,0,1.0
2006,5,0,2,1,0,0,1,1,2.0
1984,84,2,1,0,0,0,0,0,2.0
2006,84,1,2,0,1,0,2,0,1.0
2006,84,1,1,0,1,0,1,1,1.0
2006,21,1,1,0,6,0,2,0,2.0
1998,300,15,1,0,0,0,0,0,1.0
2006,65,2,2,0,2,0,1,1,2.0
2006,84,2,2,1,2,0,1,1,1.0
2006,52,15,1,0,15,0,2,1,2.0
1998,120,1,1,0,0,0,0,0,1.0
2006,84,9,1,0,9,0,1,1,1.0
1998,84,6,1,0,0,0,0,0,1.0
1998,300,4,1,0,0,0,0,0,1.0
2006,40,1,2,0,1,0,1,1,2.0
1984,240,29,2,0,0,0,0,0,1.0
2006,36,1,2,1,1,0,1,0,1.0
2006,50,12,1,0,12,0,1,1,2.0
2006,120,2,2,0,0,0,1,0,1.0
1998,96,2,1,0,0,0,0,0,1.0
2006,24,4,1,3,4,0,2,1,2.0
2006,33,2,1,0,2,0,1,1,2.0
1998,182,5,1,0,0,0,0,0,1.0
2006,66,2,2,0,2,0,1,0,1.0
1998,60,3,2,0,0,0,0,0,1.0
2006,84,7,1,3,7,0,1,1,1.0
2006,36,2,1,0,2,0,2,1,1.0
1998,60,1,1,0,0,0,0,1,1.0
2006,4,3,1,1,4,0,1,0,2.0
2006,84,4,2,4,4,0,1,1,1.0
1984,240,40,1,0,0,0,0,0,1.0
2006,69,2,2,0,2,0,1,0,2.0
1984,300,21,1,0,0,0,0,0,1.0
1998,20,5,1,0,0,0,0,1,1.0
2006,31,1,2,1,2,0,1,1,2.0
1998,120,2,1,0,0,1,0,0,1.0
2006,24,2,2,6,8,0,1,0,2.0
1998,12,5,1,0,0,0,0,1,1.0
2006,263,6,1,7,6,0,1,0,2.0
2006,41,1,1,1,2,0,2,0,2.0
1998,120,44,1,0,0,1,0,0,1.0
2006,57,5,1,0,5,0,1,0,2.0
1998,300,85,1,0,0,0,0,0,1.0
2006,4,1,2,1,2,0,1,0,2.0
2006,59,7,1,3,10,0,2,1,2.0
1998,84,11,1,0,0,0,0,0,1.0
2006,23,1,1,0,1,0,1,1,2.0
2006,60,4,1,1,3,0,1,0,1.0
1998,84,35,1,0,0,0,0,0,1.0
2006,68,1,2,75,0,0,2,0,2.0
1998,120,30,1,0,0,0,0,0,1.0
2006,33,2,2,0,2,0,1,1,2.0
1984,180,20,2,0,0,0,0,0,1.0
1998,300,5,2,0,0,0,0,0,1.0
2006,111,2,1,12,2,0,1,0,1.0
2006,36,5,1,1,5,0,1,0,2.0
2006,23,2,1,0,2,0,1,0,2.0
1998,240,21,1,16,0,0,0,0,1.0
2006,84,2,1,0,2,0,1,1,1.0
2006,84,42,2,0,42,0,1,0,1.0
2006,90,9,1,3,9,0,1,0,1.0
1998,74,5,2,0,0,0,0,0,1.0
2006,84,7,1,0,7,0,1,0,1.0
1998,300,15,1,0,0,0,0,0,1.0
2006,66,4,1,1,4,0,2,1,2.0
2006,44,5,1,0,5,0,1,1,2.0
2006,58,10,1,2,10,0,1,0,2.0
1998,84,5,1,0,0,1,0,0,1.0
2006,13,3,1,0,3,0,2,1,2.0
1998,240,13,1,9,0,1,0,0,1.0
1998,64,55,2,0,0,0,0,0,1.0
2006,84,4,1,1,5,0,1,1,1.0
1984,240,55,1,0,0,0,0,0,1.0
2006,120,1,2,5,6,0,1,0,1.0
1998,120,7,1,0,0,0,0,0,1.0
2006,49,2,2,1,2,0,1,0,2.0
2006,84,5,1,0,5,0,1,0,1.0
1984,300,28,1,0,0,0,0,0,1.0
1984,240,4,1,0,0,0,0,0,1.0
2006,86,8,1,18,24,0,2,0,1.0
2006,84,8,1,0,8,0,1,1,1.0
2006,30,1,1,0,1,0,1,1,2.0
2006,84,7,1,2,9,0,1,1,1.0
1998,120,75,2,0,0,1,0,0,1.0
2006,84,4,1,2,6,0,1,1,1.0
2006,53,3,2,2,5,0,1,1,2.0
1984,240,27,1,0,0,0,0,0,1.0
1984,240,12,2,0,0,0,0,0,1.0
1998,180,5,1,0,0,0,0,0,1.0
1998,72,3,2,0,0,0,0,0,2.0
2006,84,1,2,5,1,0,1,0,1.0
1998,60,3,2,0,0,0,0,1,1.0
2006,60,14,1,16,30,0,1,0,1.0
1998,240,6,2,0,0,0,0,0,1.0
2006,44,12,1,0,12,0,1,0,2.0
1984,180,6,2,0,0,0,0,0,1.0
1998,300,30,1,0,0,0,0,0,1.0
2006,84,0,2,1,1,0,1,1,1.0
1998,240,1,1,0,0,0,0,0,1.0
2006,84,6,1,0,6,0,1,1,1.0
2006,74,8,1,1,8,0,1,1,2.0
2006,36,5,1,2,5,0,1,0,2.0
2006,84,14,1,16,30,0,1,1,1.0
2006,84,4,1,1,4,0,1,1,1.0
1998,300,4,1,0,0,0,0,0,1.0
2006,55,4,1,1,4,0,1,1,2.0
1984,0,31,1,0,0,0,0,0,2.0
1998,300,10,1,0,0,0,0,0,1.0
2006,59,1,2,0,1,0,2,1,2.0
2006,84,30,1,0,30,0,2,1,1.0
2006,38,1,2,0,1,0,1,0,2.0
2006,84,19,1,6,4,0,1,0,1.0
2006,63,10,1,0,10,0,1,1,2.0
2006,84,1,2,0,1,0,2,1,1.0
2006,84,0,2,6,6,0,1,1,1.0
1984,84,1,1,0,0,0,0,0,2.0
1998,276,6,2,0,0,0,0,0,1.0
2006,12,2,1,0,2,0,1,1,1.0
1998,69,40,2,0,0,0,0,0,2.0
2006,47,4,1,0,4,0,1,1,2.0
2006,84,2,1,0,2,0,1,1,1.0
1998,240,8,2,0,0,0,0,0,1.0
2006,84,1,2,0,1,0,1,1,1.0
1998,84,2,2,0,0,0,0,0,1.0
2006,73,2,1,0,2,0,1,1,2.0
1998,84,24,2,0,0,1,0,0,1.0
2006,66,1,2,1,1,0,1,0,2.0
2006,84,5,1,3,8,0,2,1,1.0
1998,101,14,2,0,0,0,0,0,2.0
2006,40,2,1,0,2,0,1,0,2.0
2006,29,6,1,0,6,0,2,1,2.0
1998,300,6,1,0,0,0,0,0,1.0
2006,59,2,1,1,3,0,1,1,2.0
1998,240,15,1,3,0,0,0,0,1.0
2006,216,2,1,4,2,0,1,0,1.0
1998,180,23,1,0,0,0,0,0,1.0
2006,84,1,1,0,1,0,1,1,1.0
1998,84,6,1,0,0,0,0,0,1.0
2006,59,4,1,2,4,0,1,0,2.0
2006,64,1,2,3,1,0,1,1,1.0
1998,240,6,1,6,6,0,0,0,1.0
2006,300,15,1,0,15,0,1,0,1.0
1998,180,2,2,0,0,0,0,0,1.0
1998,150,3,2,0,0,1,0,0,1.0
1998,180,3,2,0,0,0,0,0,1.0
2006,18,15,2,0,15,0,1,0,2.0
2006,46,1,1,0,1,0,1,1,2.0
2006,58,5,1,2,5,0,1,0,2.0
1998,96,1,2,0,0,0,0,0,1.0
1998,90,8,1,0,0,0,0,0,1.0
1998,60,1,2,0,0,1,0,0,1.0
2006,60,13,2,18,31,1,2,0,1.0
1998,60,6,1,0,0,0,0,0,1.0
2006,37,1,2,0,1,0,1,0,2.0
2006,84,14,1,0,14,0,1,1,1.0
2006,39,1,1,0,1,0,1,0,2.0
1998,48,14,1,0,0,0,0,0,1.0
2006,50,1,1,2,1,0,1,0,1.0
2006,34,5,1,1,5,0,2,0,1.0
1998,300,25,1,0,0,0,0,0,1.0
1984,90,25,2,0,0,0,0,0,2.0
1998,240,15,1,6,15,0,0,0,1.0
2006,84,12,1,0,12,0,1,0,1.0
2006,60,3,1,0,3,0,1,1,1.0
2006,49,4,1,0,4,0,1,0,2.0
1998,240,120,1,25,0,0,0,0,1.0
2006,40,4,1,2,4,0,1,0,2.0
1998,120,6,1,0,0,0,0,0,1.0
2006,66,3,2,2,3,0,1,1,2.0
2006,108,1,1,0,1,0,1,1,1.0
1984,300,60,1,0,0,0,0,0,1.0
2006,84,8,1,1,8,0,1,0,1.0
1998,84,1,1,0,0,0,0,0,1.0
2006,84,2,2,1,2,0,2,1,1.0
1998,37,12,1,0,0,0,0,0,2.0
1998,12,6,1,0,0,0,0,0,1.0
2006,29,5,1,1,5,0,2,0,2.0
2006,84,4,1,0,0,0,1,0,1.0
2006,38,1,1,0,1,0,1,1,2.0
1998,120,1,2,0,0,1,0,0,1.0
2006,47,2,1,1,3,0,1,1,2.0
1998,66,3,2,0,0,0,0,0,1.0
2006,60,2,2,10,12,0,1,0,1.0
2006,83,2,2,10,12,0,1,1,1.0
1998,84,2,1,0,0,0,0,0,1.0
2006,22,1,2,0,1,0,1,1,2.0
2006,87,1,2,0,1,0,1,0,2.0
1998,120,6,2,0,0,0,0,0,1.0
2006,54,5,1,1,6,0,2,1,2.0
1998,240,2,2,4,2,0,0,0,1.0
2006,60,10,1,0,10,0,2,0,1.0
2006,52,4,1,4,4,0,1,1,2.0
2006,36,1,1,0,1,0,1,1,2.0
1998,240,8,1,8,0,0,0,0,1.0
2006,2,6,1,0,0,0,1,0,2.0
2006,48,40,1,0,40,0,1,0,1.0
1998,246,14,1,0,0,0,0,0,1.0
2006,55,1,2,0,1,0,2,1,2.0
2006,84,2,2,1,3,0,1,1,1.0
2006,69,1,2,0,1,0,1,1,2.0
1998,120,18,1,0,0,0,0,0,1.0
2006,84,14,1,0,14,0,1,1,1.0
2006,3,1,1,0,1,0,1,1,1.0
2006,46,7,2,1,7,0,1,1,2.0
1998,84,8,1,0,0,0,0,0,1.0
2006,36,9,1,0,9,0,1,1,2.0
1998,240,4,1,0,4,0,0,0,1.0
2006,84,3,1,4,3,0,1,0,1.0
1998,55,16,1,0,0,1,0,0,2.0
2006,84,2,1,0,2,0,1,1,1.0
1984,180,28,1,0,0,0,0,0,1.0
1998,180,20,2,0,0,1,0,0,1.0
2006,40,6,1,2,8,0,1,1,2.0
2006,84,16,2,1,16,0,1,1,1.0
2006,84,0,2,35,0,0,1,0,1.0
2006,90,7,1,0,7,0,1,0,1.0
2006,60,3,2,0,3,0,1,0,1.0
2006,27,2,1,0,2,0,1,1,2.0
1998,60,1,1,0,0,0,0,1,1.0
1998,120,22,1,0,0,1,0,0,1.0
2006,84,2,2,0,2,0,1,1,1.0
2006,180,2,2,0,2,0,1,0,1.0
1998,300,5,1,0,0,0,0,0,1.0
2006,84,3,2,2,5,0,1,1,1.0
1998,120,15,1,0,0,0,0,0,1.0
2006,28,2,1,0,0,0,1,0,2.0
2006,48,2,2,0,2,0,1,0,1.0
1998,300,8,1,0,0,0,0,0,1.0
1998,36,38,1,0,0,0,0,0,1.0
2006,49,10,1,4,14,0,1,1,2.0
1984,240,90,1,0,0,0,0,0,1.0
1998,84,16,1,0,0,0,0,0,1.0
1998,60,10,1,0,0,0,0,0,1.0
2006,65,2,1,2,2,0,1,0,2.0
1998,60,8,1,0,0,0,0,1,1.0
2006,47,4,1,0,4,0,1,0,2.0
2006,84,1,1,1,2,0,1,1,1.0
2006,55,2,1,0,2,0,1,1,2.0
2006,68,10,1,0,10,0,1,1,2.0
1998,300,1,2,0,0,0,0,0,1.0
2006,84,22,1,0,22,0,1,1,1.0
2006,84,6,2,0,6,0,2,1,1.0
1998,96,1,2,0,0,0,0,0,1.0
1998,120,2,1,0,0,0,0,0,1.0
2006,84,2,2,0,2,0,1,1,1.0
1998,84,8,1,0,0,1,0,0,1.0
2006,84,4,2,0,4,0,1,1,1.0
2006,23,17,2,0,0,0,1,1,2.0
2006,180,10,1,0,10,0,1,0,1.0
2006,84,2,1,0,2,0,1,1,1.0
1998,95,35,1,0,0,0,0,0,1.0
2006,32,15,1,0,15,0,1,1,2.0
1984,300,25,1,0,0,0,0,0,1.0
2006,84,10,1,0,10,0,1,1,1.0
2006,84,39,1,3,41,0,2,0,1.0
1984,300,77,1,0,0,0,0,0,1.0
2006,84,2,1,0,2,0,1,1,1.0
2006,120,9,1,450,9,0,1,0,1.0
2006,48,5,2,0,5,0,1,0,2.0
2006,84,18,2,2,20,0,2,1,1.0
2006,84,6,1,2,6,0,1,1,1.0
2006,84,6,2,0,6,0,1,1,1.0
2006,84,1,2,1,1,0,1,0,1.0
2006,37,4,1,0,4,0,1,0,2.0
2006,84,1,2,1,1,0,1,0,1.0
1984,204,60,2,0,0,0,0,0,2.0
2006,84,1,1,0,1,0,1,1,1.0
2006,47,1,2,0,1,0,2,0,2.0
2006,58,4,2,0,4,0,1,0,2.0
1984,140,17,2,0,0,0,0,0,2.0
2006,60,3,1,0,0,0,1,1,1.0
2006,36,8,2,0,8,0,1,0,1.0
2006,61,2,1,20,22,0,1,1,2.0
2006,84,1,1,1,1,0,1,1,1.0
2006,84,13,1,0,13,0,1,1,1.0
2006,84,2,1,0,2,0,1,1,1.0
2006,84,3,1,0,3,0,1,1,1.0
2006,48,1,2,1,1,0,1,0,2.0
1998,96,2,2,0,0,1,0,0,1.0
2006,84,4,1,0,4,0,1,1,1.0
1998,120,19,1,5,14,0,0,0,1.0
2006,84,1,2,0,1,0,1,1,1.0
1998,87,4,1,0,0,0,0,0,1.0
1998,64,24,1,0,0,0,0,0,1.0
2006,84,14,1,0,14,0,1,1,1.0
1998,120,15,1,0,0,0,0,0,1.0
2006,26,6,1,1,6,0,2,1,1.0
1998,88,1,2,0,0,0,0,0,1.0
2006,84,1,2,5,6,0,1,1,1.0
1998,98,3,1,0,0,0,0,0,1.0
2006,168,2,2,0,0,0,1,1,1.0
1998,240,65,1,30,0,0,0,0,1.0
2006,40,2,1,3,5,0,1,1,2.0
1998,240,17,1,9,8,0,0,0,1.0
2006,26,8,1,9,17,0,1,0,2.0
2006,31,1,1,0,1,0,1,1,2.0
2006,84,2,2,0,2,0,1,1,1.0
1998,60,2,2,0,0,0,0,0,1.0
2006,51,1,2,0,1,0,1,1,2.0
1998,84,6,2,0,0,0,0,0,1.0
2006,126,2,1,5,7,0,1,0,1.0
1998,203,2,1,0,0,0,0,0,1.0
2006,72,19,1,0,19,0,1,0,1.0
1998,240,30,1,40,0,0,0,0,1.0
1998,240,5,1,5,5,0,0,0,1.0
2006,84,24,1,6,24,0,1,1,1.0
1998,60,12,1,0,0,0,0,0,1.0
2006,84,13,1,2,13,0,2,1,1.0
